DataTransacao,Cliente,TipoTransacao,Valor_Transacoes,Bandeira,Aprovado
2024-01-05 15:29:23,Cliente 6,Estorno,4159.36,MasterCard,Não
2024-11-20 16:49:32,Cliente 4,Estorno,713.76,MasterCard,Sim
2024-09-06 01:08:10,Cliente 6,Fraude,4092.15,Visa,Sim
2024-04-16 21:50:06,Cliente 7,Estorno,1841.71,Visa,Não
2024-02-19 02:41:34,Cliente 5,Estorno,2782.27,MasterCard,Sim
2024-01-16 05:51:53,Cliente 4,Compra,4457.42,Visa,Sim
2024-11-02 21:44:41,Cliente 9,Saque,2679.6,MasterCard,Não
2025-09-05 11:46:08,Cliente 6,Compra,1003.1,Visa,Não
2025-09-16 08:44:08,Cliente 6,Fraude,2683.29,Elo,Sim
2025-12-30 10:32:23,Cliente 2,Compra,3621.75,MasterCard,Não
2025-11-08 13:33:39,Cliente 8,Saque,2087.23,MasterCard,Sim
2025-01-16 23:03:57,Cliente 6,Saque,474.43,MasterCard,Sim
2025-04-03 18:22:18,Cliente 1,Estorno,4449.83,Visa,Sim
2025-03-30 06:26:07,Cliente 2,Saque,2118.93,MasterCard,Não
2025-07-05 02:29:25,Cliente 8,Estorno,3258.03,MasterCard,Sim
2025-02-28 02:09:52,Cliente 3,Compra,4384.05,Elo,Não
2025-11-30 08:09:57,Cliente 4,Compra,2436.52,Visa,Não
2025-03-05 18:41:46,Cliente 3,Saque,2511.76,Elo,Não
2025-12-28 19:09:00,Cliente 3,Compra,772.55,MasterCard,Sim
2025-02-20 12:10:56,Cliente 4,Compra,2689.01,Elo,Sim
2025-12-30 02:58:23,Cliente 6,Estorno,2990.37,Amex,Sim
2025-02-19 08:21:26,Cliente 1,Saque,2215.03,Amex,Sim
2025-06-18 04:52:51,Cliente 7,Estorno,3775.73,Visa,Não
2025-11-01 18:18:18,Cliente 9,Fraude,3247.35,Amex,Sim
2025-12-15 19:53:33,Cliente 3,Saque,1940.4,Visa,Sim
2025-06-19 08:56:19,Cliente 7,Compra,2517.94,MasterCard,Sim
2025-02-04 05:48:51,Cliente 9,Saque,4105.55,Visa,Não
2025-01-02 21:16:47,Cliente 5,Compra,671.34,Amex,Sim
2025-05-01 01:38:30,Cliente 8,Saque,3025.41,MasterCard,Sim
2025-07-10 06:46:28,Cliente 1,Saque,2509.96,Elo,Sim
2025-08-24 22:37:20,Cliente 6,Fraude,4094.48,Elo,Sim
2025-07-27 20:49:03,Cliente 3,Estorno,2749.67,Elo,Não
2025-01-11 16:13:00,Cliente 6,Saque,2040.47,Amex,Não
2025-06-03 01:45:02,Cliente 1,Saque,608.71,Visa,Não
2025-10-25 22:59:31,Cliente 3,Compra,1118.42,Amex,Sim
2025-06-03 01:00:20,Cliente 6,Saque,2005.87,MasterCard,Não
2025-04-13 12:41:24,Cliente 9,Fraude,2565.96,Elo,Não
2025-11-02 06:28:16,Cliente 7,Compra,4458.21,Visa,Sim
2025-01-17 03:52:01,Cliente 4,Estorno,1512.65,Elo,Sim
2025-02-02 08:15:33,Cliente 8,Fraude,3483.32,Visa,Não
2025-09-25 13:48:14,Cliente 6,Estorno,2686.38,Amex,Não
2025-06-24 15:17:57,Cliente 6,Saque,4582.35,MasterCard,Não
2025-06-10 02:54:59,Cliente 10,Saque,605.39,Amex,Sim
2025-10-30 01:20:02,Cliente 10,Compra,1290.59,Elo,Sim
2025-08-26 11:44:56,Cliente 1,Compra,1259.66,Visa,Não
2025-07-14 15:16:52,Cliente 7,Saque,4283.79,Visa,Sim
2025-06-06 18:40:13,Cliente 4,Fraude,3430.04,MasterCard,Sim
2025-11-27 23:16:32,Cliente 1,Compra,1643.91,Visa,Sim
2025-07-04 05:11:27,Cliente 5,Saque,2636.24,Elo,Sim
2025-11-25 05:07:03,Cliente 2,Fraude,4599.82,Elo,Não
2025-03-31 00:02:19,Cliente 4,Estorno,1872.39,MasterCard,Não
2025-08-23 02:06:40,Cliente 9,Fraude,2472.88,Elo,Sim
2025-09-02 22:54:46,Cliente 4,Saque,4310.94,Elo,Não
2025-11-22 07:24:03,Cliente 7,Estorno,3589.92,MasterCard,Sim
2025-04-04 01:03:06,Cliente 2,Saque,2176.16,Amex,Não
2025-11-27 15:37:32,Cliente 5,Saque,730.88,Amex,Não
2025-04-07 19:42:49,Cliente 1,Saque,399.78,Amex,Não
2025-09-18 01:22:53,Cliente 3,Saque,4448.31,Amex,Não
2025-07-02 09:18:15,Cliente 7,Fraude,3868.82,MasterCard,Não
2025-08-18 10:12:38,Cliente 7,Compra,2617.54,Amex,Não
2025-03-18 07:32:44,Cliente 4,Estorno,1213.24,MasterCard,Não
2025-12-23 14:43:30,Cliente 6,Fraude,1194.38,Visa,Sim
2025-04-12 01:40:41,Cliente 9,Saque,2002.74,Elo,Não
2025-10-24 06:43:59,Cliente 1,Compra,4352.0,Elo,Sim
2025-06-23 19:09:21,Cliente 4,Fraude,935.5,MasterCard,Não
2025-03-06 22:52:44,Cliente 7,Compra,4441.48,Amex,Não
2025-07-30 04:19:45,Cliente 1,Saque,1473.25,Elo,Sim
2025-05-14 08:27:00,Cliente 8,Saque,1576.03,Visa,Não
2025-04-22 13:35:04,Cliente 1,Compra,2258.3,MasterCard,Não
2025-02-02 10:11:35,Cliente 1,Estorno,3092.74,MasterCard,Sim
2025-04-13 10:35:41,Cliente 5,Compra,3375.01,MasterCard,Não
2025-02-13 13:18:34,Cliente 9,Saque,4492.74,Amex,Não
2025-09-05 09:53:16,Cliente 8,Fraude,2529.86,Visa,Sim
2025-10-24 18:46:31,Cliente 5,Fraude,1252.45,Amex,Sim
2025-12-13 20:44:19,Cliente 8,Estorno,146.83,Amex,Sim
2025-06-06 05:42:25,Cliente 6,Fraude,4228.73,Amex,Não
2025-11-06 07:05:10,Cliente 4,Estorno,1524.54,Amex,Sim
2025-12-03 21:01:31,Cliente 1,Fraude,3697.79,Elo,Não
2025-04-11 21:18:47,Cliente 8,Estorno,500.49,Visa,Não
2025-01-19 15:12:18,Cliente 3,Compra,3302.67,MasterCard,Sim
2025-01-10 04:18:48,Cliente 3,Compra,2325.21,MasterCard,Sim
2025-10-19 03:55:52,Cliente 3,Fraude,4120.74,Visa,Sim
2025-09-18 06:32:24,Cliente 7,Estorno,166.56,Elo,Sim
2025-01-03 06:11:57,Cliente 9,Compra,1914.5,Elo,Sim
2025-02-25 01:20:52,Cliente 3,Fraude,2907.83,MasterCard,Sim
2025-11-09 05:42:16,Cliente 7,Saque,1307.56,Visa,Sim
2025-08-17 05:28:51,Cliente 7,Estorno,1451.15,Visa,Sim
2025-02-09 00:08:44,Cliente 2,Saque,4414.9,Visa,Não
2025-11-23 12:53:28,Cliente 2,Compra,1176.55,Visa,Não
2025-01-07 06:33:21,Cliente 9,Compra,877.12,MasterCard,Não
2025-04-06 16:18:41,Cliente 1,Saque,2759.86,MasterCard,Não
2025-10-02 17:43:52,Cliente 4,Compra,4225.17,MasterCard,Sim
2025-03-13 11:13:54,Cliente 5,Fraude,4779.18,MasterCard,Sim
2025-03-19 20:25:28,Cliente 9,Fraude,4282.61,Amex,Sim
2025-06-03 13:05:33,Cliente 7,Saque,3708.72,Elo,Não
2025-10-29 15:41:03,Cliente 7,Fraude,2864.78,Elo,Não
2025-10-11 23:51:37,Cliente 4,Saque,4650.2,MasterCard,Sim
2025-04-17 13:49:30,Cliente 9,Compra,4367.75,MasterCard,Não
2025-04-28 13:51:50,Cliente 2,Saque,960.6,Elo,Não
2025-01-26 01:10:40,Cliente 5,Fraude,3907.53,MasterCard,Sim
2025-09-05 00:01:33,Cliente 2,Saque,2932.86,MasterCard,Não
2025-02-07 16:24:12,Cliente 3,Compra,4579.42,Amex,Sim
2025-12-31 17:26:04,Cliente 6,Compra,1134.77,Amex,Não
2025-11-23 16:28:33,Cliente 1,Fraude,1458.85,MasterCard,Sim
2025-07-27 08:12:48,Cliente 4,Compra,852.18,Elo,Sim
2025-12-17 13:21:18,Cliente 2,Fraude,2926.44,Amex,Não
2025-01-07 09:42:09,Cliente 10,Compra,3738.48,Amex,Sim
2025-09-26 16:12:51,Cliente 5,Fraude,2769.13,MasterCard,Não
2025-08-18 01:55:51,Cliente 3,Compra,182.72,Amex,Não
2025-10-05 22:11:17,Cliente 6,Compra,2104.94,MasterCard,Sim
2025-01-10 00:14:58,Cliente 9,Saque,993.29,Elo,Não
2025-11-11 05:17:52,Cliente 4,Compra,777.51,Elo,Não
2025-02-04 20:17:20,Cliente 9,Fraude,1090.09,Elo,Sim
2025-04-19 08:34:26,Cliente 6,Compra,175.43,Visa,Não
2025-06-26 13:01:02,Cliente 6,Saque,4510.33,Elo,Sim
2025-02-27 15:09:29,Cliente 3,Fraude,781.1,Visa,Não
2025-10-23 08:28:02,Cliente 8,Estorno,734.93,Elo,Não
2025-05-06 14:37:50,Cliente 2,Compra,1964.24,Amex,Sim
2025-05-19 13:15:45,Cliente 10,Estorno,3721.12,MasterCard,Sim
2025-08-12 09:54:34,Cliente 5,Fraude,3342.42,Amex,Não
2025-10-27 02:08:37,Cliente 5,Estorno,261.42,Amex,Sim
2025-03-31 22:36:30,Cliente 6,Compra,4717.88,Elo,Não
2025-12-30 22:48:46,Cliente 8,Fraude,968.15,MasterCard,Não
2025-04-18 21:57:25,Cliente 5,Fraude,3280.21,Amex,Não
2025-10-27 20:20:30,Cliente 5,Compra,377.7,Amex,Não
2025-01-25 23:10:47,Cliente 10,Compra,2130.02,Visa,Sim
2025-01-31 03:37:54,Cliente 4,Saque,4145.82,MasterCard,Sim
2025-09-29 19:03:03,Cliente 2,Fraude,4251.38,Elo,Sim
2025-01-27 08:59:31,Cliente 2,Compra,2936.13,Amex,Não
2025-12-10 18:18:25,Cliente 3,Saque,2759.14,Visa,Não
2025-04-25 19:27:29,Cliente 1,Estorno,2924.28,MasterCard,Sim
2025-08-04 14:30:43,Cliente 3,Estorno,3779.52,MasterCard,Não
2025-09-28 18:35:41,Cliente 8,Estorno,4997.97,Visa,Não
2025-05-11 22:02:55,Cliente 10,Fraude,4502.11,Amex,Não
2025-06-20 23:00:13,Cliente 8,Compra,2458.12,Visa,Não
2025-04-17 13:35:26,Cliente 7,Estorno,3811.3,MasterCard,Sim
2025-12-07 08:48:14,Cliente 9,Estorno,3227.83,Visa,Não
2025-05-02 22:50:41,Cliente 3,Estorno,636.19,Amex,Não
2025-10-29 18:09:52,Cliente 6,Estorno,1846.64,MasterCard,Sim
2025-03-21 10:28:36,Cliente 5,Compra,269.79,Elo,Não
2025-01-13 09:06:42,Cliente 10,Fraude,2399.25,Visa,Sim
2025-01-08 18:27:45,Cliente 8,Fraude,3288.87,MasterCard,Não
2025-02-23 01:12:28,Cliente 5,Fraude,2746.89,Visa,Sim
2025-04-17 16:31:47,Cliente 8,Compra,4473.44,Visa,Sim
2025-06-25 12:21:46,Cliente 9,Fraude,1527.09,Visa,Sim
2025-11-14 01:14:50,Cliente 6,Saque,893.15,MasterCard,Não
2025-06-24 16:23:50,Cliente 4,Saque,4308.8,Elo,Não
2025-09-17 21:12:13,Cliente 10,Saque,4914.61,Amex,Não
2025-08-11 05:39:29,Cliente 7,Compra,586.7,MasterCard,Não
2025-10-08 04:59:28,Cliente 2,Compra,487.76,Amex,Sim
2025-01-07 06:30:13,Cliente 2,Fraude,4084.39,MasterCard,Não
2025-10-23 06:38:37,Cliente 4,Estorno,4447.38,Visa,Sim
2025-01-06 05:20:15,Cliente 8,Estorno,1147.28,Visa,Não
2025-03-12 03:50:25,Cliente 6,Compra,1945.59,Amex,Sim
2025-05-18 20:32:00,Cliente 4,Fraude,1986.15,Elo,Sim
2025-09-04 12:19:13,Cliente 6,Estorno,1477.22,Elo,Sim
2025-06-08 21:14:53,Cliente 8,Saque,1299.29,Elo,Sim
2025-08-17 07:59:07,Cliente 5,Saque,254.52,Visa,Não
2025-07-04 19:51:10,Cliente 4,Compra,2035.52,Amex,Sim
2025-09-18 04:01:24,Cliente 1,Saque,4009.87,MasterCard,Não
2025-09-07 04:08:31,Cliente 9,Estorno,1040.72,Elo,Sim
2025-08-24 07:58:31,Cliente 4,Compra,3310.6,Elo,Não
2025-08-28 13:35:53,Cliente 10,Fraude,4094.6,Elo,Não
2025-06-15 00:43:23,Cliente 6,Estorno,1614.24,MasterCard,Não
2025-05-23 04:04:24,Cliente 2,Fraude,936.31,Elo,Não
2025-06-30 18:53:08,Cliente 2,Compra,1089.71,MasterCard,Sim
2025-02-05 20:34:24,Cliente 3,Estorno,4355.87,Visa,Não
2025-07-22 15:24:26,Cliente 2,Fraude,3084.65,Amex,Não
2025-08-13 10:53:38,Cliente 8,Compra,3446.19,Elo,Sim
2025-04-10 06:21:20,Cliente 9,Estorno,3050.13,Elo,Não
2025-04-23 01:00:34,Cliente 4,Estorno,3195.15,Amex,Sim
2025-04-27 07:55:06,Cliente 6,Compra,1835.94,MasterCard,Não
2025-11-08 00:01:05,Cliente 2,Saque,467.62,MasterCard,Sim
2025-03-28 00:30:17,Cliente 1,Compra,4065.87,MasterCard,Sim
2025-07-27 06:15:46,Cliente 7,Saque,4115.61,MasterCard,Não
2025-03-30 07:22:38,Cliente 3,Compra,3304.25,Elo,Sim
2025-01-31 03:37:30,Cliente 3,Saque,3021.87,MasterCard,Sim
2025-05-22 02:28:08,Cliente 10,Compra,1396.12,Visa,Não
2025-08-04 09:39:16,Cliente 9,Estorno,1900.96,Amex,Sim
2025-05-23 14:59:51,Cliente 9,Estorno,377.04,MasterCard,Não
2025-03-17 11:21:32,Cliente 3,Saque,2122.85,Visa,Sim
2025-01-24 15:17:30,Cliente 10,Saque,318.57,Amex,Não
2025-05-06 00:50:39,Cliente 5,Estorno,4692.55,MasterCard,Não
2025-03-09 19:46:42,Cliente 7,Saque,468.5,Elo,Sim
2025-06-15 14:58:02,Cliente 5,Compra,1852.55,Visa,Não
2025-04-05 11:54:09,Cliente 5,Estorno,1139.49,MasterCard,Sim
2025-03-15 22:07:41,Cliente 5,Compra,986.64,Amex,Sim
2025-10-16 04:14:33,Cliente 7,Fraude,1562.01,Amex,Não
2025-03-24 03:05:36,Cliente 8,Estorno,3269.31,Elo,Não
2025-04-21 00:07:04,Cliente 3,Estorno,4177.82,MasterCard,Sim
2025-02-22 03:33:33,Cliente 1,Estorno,2292.56,Elo,Sim
2025-11-20 03:36:02,Cliente 5,Fraude,804.79,Visa,Sim
2025-05-25 21:25:09,Cliente 9,Estorno,4059.7,Elo,Sim
2025-09-27 15:06:58,Cliente 6,Saque,3970.51,MasterCard,Não
2025-08-17 13:38:00,Cliente 4,Saque,3477.49,Amex,Não
2025-11-21 18:49:36,Cliente 5,Fraude,2142.71,Visa,Não
2025-07-23 12:14:21,Cliente 1,Compra,3538.9,Elo,Sim
2025-09-04 06:45:47,Cliente 4,Estorno,1022.98,MasterCard,Não
2025-09-01 07:06:40,Cliente 3,Compra,873.86,MasterCard,Sim
2025-01-15 10:42:24,Cliente 8,Compra,3487.4,MasterCard,Não
2025-05-30 06:19:44,Cliente 2,Saque,227.76,MasterCard,Sim
2025-01-22 16:23:05,Cliente 4,Estorno,2554.13,MasterCard,Sim
2025-12-15 19:02:54,Cliente 10,Estorno,3352.01,Amex,Sim
2025-07-22 08:14:02,Cliente 8,Estorno,1367.35,Elo,Não
2025-04-01 00:15:18,Cliente 8,Saque,3667.15,Amex,Sim
2025-03-14 14:07:50,Cliente 4,Compra,1013.38,Visa,Não
2025-09-06 07:57:26,Cliente 4,Saque,510.18,Amex,Não
2025-03-25 13:40:52,Cliente 1,Saque,4413.52,Visa,Sim
2025-12-20 09:30:50,Cliente 9,Saque,4601.49,Visa,Não
2025-01-22 05:46:22,Cliente 10,Estorno,897.5,Amex,Não
2025-06-03 14:27:55,Cliente 7,Saque,4591.68,MasterCard,Sim
2025-05-21 06:57:27,Cliente 8,Saque,1669.98,Elo,Não
2025-03-25 23:06:11,Cliente 8,Saque,4616.89,Amex,Sim
2025-04-23 06:08:10,Cliente 6,Fraude,4565.34,MasterCard,Não
2025-02-23 16:49:53,Cliente 6,Fraude,729.42,Amex,Não
2025-04-11 04:32:59,Cliente 9,Compra,1069.64,MasterCard,Não
2025-08-23 21:35:14,Cliente 5,Estorno,3526.58,MasterCard,Sim
2025-09-06 06:06:49,Cliente 9,Compra,4370.11,Visa,Sim
2025-12-17 02:40:59,Cliente 2,Compra,4233.11,Visa,Não
2025-05-15 17:37:50,Cliente 3,Fraude,4766.26,Elo,Sim
2025-08-03 12:26:20,Cliente 9,Saque,2934.52,MasterCard,Não
2025-04-13 11:27:53,Cliente 8,Compra,211.37,Elo,Não
2025-06-09 13:53:22,Cliente 1,Compra,1605.18,Elo,Não
2025-12-05 22:25:36,Cliente 1,Fraude,1098.89,Elo,Não
2025-12-29 06:30:15,Cliente 5,Saque,599.5,Visa,Sim
2025-11-22 15:19:20,Cliente 3,Estorno,4805.27,Visa,Sim
2025-05-06 19:28:22,Cliente 10,Saque,1975.54,Elo,Não
2025-10-28 23:21:31,Cliente 4,Compra,1081.13,Elo,Não
2025-09-21 23:19:54,Cliente 10,Fraude,1559.15,MasterCard,Não
2025-05-19 12:13:50,Cliente 4,Saque,2741.85,MasterCard,Não
2025-10-05 22:40:50,Cliente 6,Estorno,1306.34,Elo,Não
2025-12-26 15:23:16,Cliente 4,Compra,2253.88,Amex,Sim
2025-05-28 13:26:45,Cliente 8,Saque,1945.78,Amex,Sim
2025-07-13 14:16:18,Cliente 5,Compra,2855.94,Amex,Não
2025-07-26 02:28:57,Cliente 6,Saque,455.77,Visa,Sim
2025-05-23 20:03:53,Cliente 10,Compra,4165.43,Visa,Sim
2025-02-07 08:32:18,Cliente 3,Compra,622.28,Amex,Não
2025-11-04 11:17:46,Cliente 2,Compra,2428.14,Elo,Sim
2025-03-20 16:44:37,Cliente 3,Fraude,3138.46,Visa,Sim
2025-10-28 15:55:53,Cliente 2,Fraude,738.0,Elo,Não
2025-01-28 03:44:53,Cliente 7,Estorno,3299.61,Amex,Sim
2025-06-29 06:00:08,Cliente 9,Saque,1927.07,Visa,Não
2025-01-14 16:56:59,Cliente 2,Compra,563.5,Amex,Não
2025-02-15 15:11:14,Cliente 9,Fraude,3818.14,Elo,Não
2025-05-07 20:43:53,Cliente 2,Estorno,3868.64,MasterCard,Sim
2025-05-20 19:15:14,Cliente 1,Compra,2559.04,Visa,Sim
2025-09-22 05:55:47,Cliente 4,Estorno,4880.17,Amex,Sim
2025-09-21 01:17:54,Cliente 2,Fraude,2621.38,MasterCard,Sim
2025-05-13 13:16:36,Cliente 2,Saque,2715.49,Amex,Não
2025-05-13 16:59:48,Cliente 9,Saque,851.61,Elo,Não
2025-10-03 09:27:38,Cliente 5,Estorno,891.61,Amex,Sim
2025-09-25 04:46:42,Cliente 5,Fraude,399.57,MasterCard,Sim
2025-12-10 18:16:55,Cliente 5,Saque,4149.27,Visa,Não
2025-05-09 17:17:47,Cliente 9,Saque,3646.03,Elo,Sim
2025-09-20 17:44:11,Cliente 10,Estorno,1936.8,MasterCard,Não
2025-02-22 17:25:31,Cliente 1,Saque,2936.09,MasterCard,Não
2025-04-09 12:51:36,Cliente 10,Estorno,2595.32,Elo,Sim
2025-05-03 05:16:19,Cliente 2,Saque,2578.73,Amex,Sim
2025-12-21 14:28:40,Cliente 10,Fraude,3189.27,MasterCard,Sim
2025-12-18 02:58:08,Cliente 2,Saque,3707.72,Elo,Não
2025-01-14 18:51:45,Cliente 1,Fraude,3396.92,Amex,Não
2025-12-18 01:39:13,Cliente 8,Saque,971.91,MasterCard,Sim
2025-11-07 03:37:39,Cliente 10,Estorno,4683.51,Elo,Sim
2025-06-27 14:47:37,Cliente 3,Saque,2721.28,Visa,Sim
2025-05-13 19:11:36,Cliente 3,Compra,1488.97,MasterCard,Não
2025-10-01 01:42:15,Cliente 1,Saque,71.7,Visa,Não
2025-06-18 11:05:12,Cliente 7,Estorno,2886.22,MasterCard,Não
2025-09-08 08:21:04,Cliente 3,Fraude,1714.87,Visa,Não
2025-06-30 08:05:44,Cliente 9,Estorno,3256.44,Elo,Sim
2025-03-06 05:34:30,Cliente 7,Estorno,2042.76,MasterCard,Sim
2025-06-18 10:57:40,Cliente 4,Saque,4218.44,MasterCard,Não
2025-09-24 02:14:15,Cliente 1,Compra,3146.69,Visa,Sim
2025-03-26 07:23:54,Cliente 5,Fraude,3392.66,Visa,Sim
2025-01-02 09:04:11,Cliente 6,Compra,3952.42,MasterCard,Não
2025-02-08 22:48:35,Cliente 10,Compra,1721.53,Amex,Não
2025-09-15 10:09:38,Cliente 1,Fraude,777.23,Elo,Sim
2025-10-04 00:45:10,Cliente 4,Compra,2810.21,Visa,Sim
2025-03-11 18:43:19,Cliente 8,Saque,3752.1,Elo,Não
2025-05-16 20:38:32,Cliente 8,Compra,3119.4,Visa,Sim
2025-12-14 06:34:49,Cliente 3,Estorno,4974.85,MasterCard,Não
2025-11-21 19:45:51,Cliente 10,Fraude,4712.58,Amex,Não
2025-07-22 05:52:31,Cliente 8,Estorno,1581.02,Visa,Não
2025-01-29 02:30:11,Cliente 10,Saque,747.82,Visa,Sim
2025-05-12 04:53:02,Cliente 3,Saque,4316.11,Amex,Sim
2025-04-29 02:48:48,Cliente 7,Saque,1177.95,MasterCard,Não
2025-07-10 04:15:20,Cliente 9,Compra,2030.03,MasterCard,Sim
2025-04-14 01:12:34,Cliente 3,Fraude,4105.98,Visa,Não
2025-03-29 15:53:44,Cliente 4,Fraude,3268.76,Amex,Não
2025-10-31 16:41:27,Cliente 1,Compra,803.78,Amex,Não
2025-06-01 04:44:03,Cliente 10,Fraude,4117.41,Amex,Sim
2025-03-02 14:40:17,Cliente 9,Estorno,3657.4,Elo,Sim
2025-10-09 11:12:32,Cliente 6,Saque,589.88,MasterCard,Não
2025-05-16 21:08:15,Cliente 7,Fraude,3793.98,Amex,Não
2025-07-20 14:28:54,Cliente 6,Saque,2832.26,MasterCard,Não
2025-06-16 19:58:03,Cliente 10,Estorno,3792.85,Amex,Não
2025-05-04 15:46:42,Cliente 7,Compra,341.17,Amex,Sim
2025-07-18 04:49:12,Cliente 3,Fraude,2419.58,Visa,Sim
2025-04-21 09:41:42,Cliente 2,Saque,3506.32,Visa,Sim
2025-07-17 12:52:51,Cliente 5,Compra,1224.72,Amex,Sim
2025-09-22 20:41:27,Cliente 6,Estorno,1816.98,Visa,Sim
2025-06-17 06:32:48,Cliente 5,Fraude,4855.51,Elo,Sim
2025-12-13 16:28:29,Cliente 8,Estorno,759.85,Visa,Sim
2025-05-28 04:10:14,Cliente 5,Compra,4112.5,Amex,Não
2025-08-12 13:23:36,Cliente 7,Estorno,1488.28,Amex,Não
2025-08-08 18:02:58,Cliente 9,Saque,3464.46,Visa,Sim
2025-06-24 23:44:04,Cliente 2,Saque,3537.32,Visa,Sim
2025-04-15 08:12:37,Cliente 1,Estorno,2935.46,Amex,Sim
2025-03-31 11:45:47,Cliente 4,Saque,1054.22,Elo,Não
2025-06-07 05:58:17,Cliente 1,Compra,1222.48,Elo,Não
2025-11-29 13:45:36,Cliente 2,Compra,3285.08,Amex,Não
2025-07-04 01:52:14,Cliente 2,Estorno,243.17,MasterCard,Não
2025-04-30 23:53:30,Cliente 10,Saque,4382.3,MasterCard,Sim
2025-11-21 03:06:29,Cliente 8,Estorno,4560.59,Elo,Não
2025-10-24 23:41:45,Cliente 3,Fraude,339.82,Amex,Sim
2025-01-15 15:59:38,Cliente 8,Fraude,2584.64,Elo,Sim
2025-03-18 21:47:56,Cliente 7,Estorno,4688.56,MasterCard,Sim
2025-11-19 10:32:01,Cliente 1,Saque,3429.19,Elo,Não
2025-08-09 10:52:29,Cliente 7,Fraude,3020.46,Visa,Não
2025-12-08 14:11:52,Cliente 8,Fraude,4390.69,MasterCard,Não
2025-12-22 17:36:15,Cliente 1,Fraude,2016.98,Elo,Não
2025-09-21 15:44:44,Cliente 1,Compra,2067.99,Visa,Não
2025-08-22 13:56:50,Cliente 8,Compra,3821.02,Elo,Sim
2025-01-10 23:44:32,Cliente 2,Compra,2231.28,MasterCard,Não
2025-05-05 15:48:36,Cliente 8,Estorno,4027.44,Amex,Sim
2025-01-03 15:18:29,Cliente 7,Saque,1954.48,Amex,Sim
2025-09-26 04:19:33,Cliente 2,Fraude,4568.86,Visa,Não
2025-03-22 11:55:48,Cliente 1,Fraude,1875.23,MasterCard,Sim
2025-02-20 19:13:00,Cliente 8,Saque,4257.49,Elo,Sim
2025-06-17 06:27:16,Cliente 1,Estorno,3046.19,Amex,Não
2025-07-19 02:36:17,Cliente 9,Saque,2713.11,MasterCard,Sim
2025-01-05 21:30:29,Cliente 2,Estorno,3635.39,MasterCard,Sim
2025-12-28 03:20:39,Cliente 3,Compra,4646.29,Elo,Sim
2025-05-17 16:31:44,Cliente 1,Saque,502.95,Visa,Não
2025-05-13 18:57:37,Cliente 5,Estorno,2836.18,MasterCard,Sim
2025-01-29 14:19:08,Cliente 9,Saque,1435.05,Amex,Não
2025-06-09 17:22:51,Cliente 3,Compra,3418.53,Visa,Sim
2025-05-20 14:22:44,Cliente 6,Saque,4337.46,Amex,Não
2025-10-20 05:15:29,Cliente 7,Estorno,616.05,MasterCard,Não
2025-11-27 23:20:06,Cliente 9,Fraude,2627.94,Amex,Sim
2025-08-05 13:32:27,Cliente 4,Compra,981.18,Amex,Sim
2025-10-13 21:37:56,Cliente 1,Estorno,3337.34,Amex,Sim
2025-11-27 03:51:13,Cliente 1,Fraude,3786.91,MasterCard,Não
2025-02-19 14:54:45,Cliente 1,Saque,4943.58,MasterCard,Sim
2025-08-02 06:45:49,Cliente 1,Fraude,2649.3,MasterCard,Não
2025-12-07 04:52:02,Cliente 3,Saque,716.0,Amex,Sim
2025-06-18 00:30:20,Cliente 2,Estorno,2060.63,Visa,Sim
2025-01-02 00:04:26,Cliente 10,Estorno,4716.29,Amex,Sim
2025-08-11 20:21:20,Cliente 8,Compra,1655.98,MasterCard,Sim
2025-04-18 06:36:30,Cliente 2,Estorno,2143.46,MasterCard,Não
2025-10-05 21:39:55,Cliente 10,Compra,4962.01,Amex,Sim
2025-11-09 14:13:48,Cliente 2,Compra,3541.78,Amex,Sim
2025-11-08 16:10:44,Cliente 6,Fraude,3901.95,Visa,Não
2025-01-05 22:18:15,Cliente 7,Estorno,3039.52,Visa,Não
2025-07-09 13:49:07,Cliente 5,Estorno,242.14,Amex,Não
2025-10-31 15:19:43,Cliente 5,Estorno,4830.64,MasterCard,Não
2025-10-28 10:35:20,Cliente 5,Compra,2401.2,Elo,Sim
2025-07-20 22:46:37,Cliente 6,Fraude,2492.26,Amex,Sim
2025-12-10 17:04:21,Cliente 8,Saque,512.06,Visa,Não
2025-09-20 20:09:00,Cliente 7,Estorno,2347.05,MasterCard,Sim
2025-09-23 16:25:44,Cliente 9,Estorno,4792.55,Amex,Sim
2025-03-11 10:46:46,Cliente 10,Saque,1780.19,Elo,Não
2025-12-10 23:49:18,Cliente 5,Estorno,1633.85,Amex,Sim
2025-10-24 21:57:42,Cliente 10,Fraude,1260.08,MasterCard,Sim
2025-08-19 13:42:53,Cliente 7,Estorno,894.71,MasterCard,Sim
2025-05-02 07:31:32,Cliente 8,Fraude,963.96,MasterCard,Sim
2025-05-16 03:25:37,Cliente 9,Compra,2173.91,MasterCard,Sim
2025-01-10 22:19:07,Cliente 9,Estorno,1009.62,Visa,Sim
2025-02-09 18:30:46,Cliente 2,Fraude,4738.15,Elo,Não
2025-06-16 18:19:40,Cliente 10,Compra,2850.87,Amex,Não
2025-09-08 07:46:52,Cliente 5,Estorno,2640.86,MasterCard,Sim
2025-04-13 08:25:40,Cliente 6,Compra,4044.04,Visa,Não
2025-10-22 01:52:47,Cliente 7,Estorno,4329.76,Amex,Sim
2025-02-11 21:03:31,Cliente 8,Compra,1444.28,Elo,Sim
